entity_id,entity_name,cohort,has_wikipedia,title_matched,qid,sitelinks,pageviews_30d,method,notes
csrankings_lannan_luo,Lannan Luo,cs_faculty,0,Barack Obama,Q76,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Barack Obama'
csrankings_nathan_jacobs,Nathan Jacobs,cs_faculty,1,Nathan L. Jacobs,Q24669147,1,65,exact,institution_match:['university']
csrankings_david_letscher,David Letscher,cs_faculty,0,"Grosse Pointe, Michigan",Q1869357,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title='Grosse Pointe, Michigan'"
csrankings_dingwen_wang,Dingwen Wang,cs_faculty,0,Conquest of Wu by Jin,Q1151096,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Conquest of Wu by Jin'
csrankings_joonsang_baek,Joonsang Baek,cs_faculty,0,,,0,0,search,no_candidate
csrankings_zhitao_ying,Zhitao Ying,cs_faculty,0,,,0,0,search,no_candidate
csrankings_omar_p__vilela_neto,Omar P. Vilela Neto,cs_faculty,0,,,0,0,search,no_candidate
csrankings_shuang_li_0002,Shuang Li 0002,cs_faculty,0,,,0,0,search,no_candidate
csrankings_milena_v__radenkovic,Milena V. Radenkovic,cs_faculty,0,,,0,0,search,no_candidate
csrankings_i__j__bate,I. J. Bate,cs_faculty,0,William B. Bate,Q276604,0,0,search,unconfirmed:name_mismatch:single_tok:title='William B. Bate'
csrankings_jaynarayan_t__tudu,Jaynarayan T. Tudu,cs_faculty,0,,,0,0,search,no_candidate
csrankings_lionel_robert_morel,Lionel Robert Morel,cs_faculty,0,Dreyfus affair,Q173457,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Dreyfus affair'
csrankings_somaya_almaadeed,Somaya Almaadeed,cs_faculty,0,,,0,0,search,no_candidate
csrankings_r__iris_bahar,R. Iris Bahar,cs_faculty,1,R. Iris Bahar,Q63345375,1,130,exact,"institution_match:['school', 'colorado', 'mines']"
csrankings_rodolfo_jardim_de_azevedo,Rodolfo Jardim de Azevedo,cs_faculty,0,Rio de Janeiro,Q8678,0,0,search,unconfirmed:name_mismatch:ov=0.25:hits=1:title='Rio de Janeiro'
csrankings_itaru_kitahara,Itaru Kitahara,cs_faculty,0,,,0,0,search,no_candidate
csrankings_robert_b__heckendorn,Robert B. Heckendorn,cs_faculty,0,1975 in the United States,Q4576924,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='1975 in the United States'
csrankings_yun_bai_0001,Yun Bai 0001,cs_faculty,0,List of military figures by nickname,Q6628532,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of military figures by nickname'
csrankings_wajih_ul_hassan,Wajih Ul Hassan,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jungdam_won,Jungdam Won,cs_faculty,0,,,0,0,search,no_candidate
csrankings_christian_glaer,Christian Glaßer,cs_faculty,0,Wilhelm Röntgen,Q35149,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Wilhelm Röntgen'
csrankings_fernando_m__gonalves,Fernando M. Gonçalves,cs_faculty,0,Lisbon,Q597,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Lisbon'
csrankings_jian_weng_0002,Jian Weng 0002,cs_faculty,0,Metal–organic framework,Q909212,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Metal–organic framework'
csrankings_xin_liu_0002,Xin Liu 0002,cs_faculty,0,Milky Way,Q321,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Milky Way'
csrankings_daniel_moyer,Daniel Moyer,cs_faculty,0,Robber baron (industrialist),Q2292195,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Robber baron (industrialist)'
csrankings_junichi_suzuki,Junichi Suzuki,cs_faculty,0,,,0,0,search,no_candidate
csrankings_daro_ernesto_correal_torres,Darío Ernesto Correal Torres,cs_faculty,0,,,0,0,search,no_candidate
csrankings_chungming_huang,Chungming Huang,cs_faculty,0,,,0,0,search,no_candidate
csrankings_licia_capra,Licia Capra,cs_faculty,0,Italian Americans,Q974693,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Italian Americans'
csrankings_jaroslaw_r__rossignac,Jaroslaw R. Rossignac,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jinjun_wang,Jinjun Wang,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jieqiong_zhao,Jieqiong Zhao,cs_faculty,0,April 2009 in sports,Q2874593,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='April 2009 in sports'
csrankings_ted_herman,Ted Herman,cs_faculty,0,Ted Cruz 2016 presidential campaign,Q19881031,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Ted Cruz 2016 presidential campaign'
csrankings_yu_jiang_0006,Yu Jiang 0006,cs_faculty,0,Haplogroup C-M217,Q5651742,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Haplogroup C-M217'
csrankings_sebastian_trimpe,Sebastian Trimpe,cs_faculty,0,,,0,0,search,no_candidate
csrankings_ulrich_ultes_nitsche,Ulrich Ultes-Nitsche,cs_faculty,0,,,0,0,search,no_candidate
csrankings_smruti_ranjan_sarangi,Smruti Ranjan Sarangi,cs_faculty,0,,,0,0,search,no_candidate
csrankings_yinan_lu,Yinan Lu,cs_faculty,0,Shandong,Q43407,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Shandong'
csrankings_laurence_rodrigues_do_amaral,Laurence Rodrigues do Amaral,cs_faculty,0,,,0,0,search,no_candidate
csrankings_joy_dutta,Joy Dutta,cs_faculty,0,,,0,0,search,no_candidate
csrankings_adel_cherif,Adel Cherif,cs_faculty,0,Foreign relations of Qatar,Q5468532,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Foreign relations of Qatar'
csrankings_sumanta_n__pattanaik,Sumanta N. Pattanaik,cs_faculty,0,,,0,0,search,no_candidate
csrankings_fereydoun_kazemian,Fereydoun Kazemian,cs_faculty,0,,,0,0,search,no_candidate
csrankings_laurence_s__dooley,Laurence S. Dooley,cs_faculty,0,David Lammy,Q534727,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='David Lammy'
csrankings_gobinda_chowdhury,Gobinda Chowdhury,cs_faculty,0,,,0,0,search,no_candidate
csrankings_iain_william_phillips,Iain William Phillips,cs_faculty,0,University of St Andrews,Q216273,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='University of St Andrews'
csrankings_ravinder_m_,Ravinder M.,cs_faculty,0,,,0,0,search,no_candidate
csrankings_christoph_s__garbe,Christoph S. Garbe,cs_faculty,0,Nikolaus von Halem,Q107079,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Nikolaus von Halem'
csrankings_casper_lassenius,Casper Lassenius,cs_faculty,0,,,0,0,search,no_candidate
csrankings_youcheng_sun,Youcheng Sun,cs_faculty,0,,,0,0,search,no_candidate
csrankings_mansi_a__radke,Mansi A. Radke,cs_faculty,0,,,0,0,search,no_candidate
csrankings_maartje_de_graaf,Maartje de Graaf,cs_faculty,0,Netherlands,Q55,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Netherlands'
csrankings_giovanni_vigna,Giovanni Vigna,cs_faculty,0,Giovanni Vigna,Q16200237,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
csrankings_rita_maria_da_silva_julia,Rita Maria da Silva Julia,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jianguo_chen_0001,Jianguo Chen 0001,cs_faculty,0,Kang Sheng,Q544432,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Kang Sheng'
csrankings_albert_c__s__chung,Albert C. S. Chung,cs_faculty,0,Index of articles related to Hong Kong,Q30066019,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Index of articles related to Hong Kong'
csrankings_yuting_wang_0001,Yuting Wang 0001,cs_faculty,0,,,0,0,search,no_candidate
csrankings_sandra_maria_alusio,Sandra Maria Aluísio,cs_faculty,0,,,0,0,search,no_candidate
csrankings_eduardo_oliveira_0001,Eduardo Oliveira 0001,cs_faculty,0,List of organisms named after famous people (born 1925–1949),Q136841676,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of organisms named after famous people (born 1925–1949)'
csrankings_nazanin_rahnavard,Nazanin Rahnavard,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jun_xiao_0001,Jun Xiao 0001,cs_faculty,0,Xi Jinping,Q15031,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Xi Jinping'
csrankings_bjrn_andres,Björn Andres,cs_faculty,0,OLED,Q209593,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='OLED'
csrankings_william_yeoh_0001,William Yeoh 0001,cs_faculty,0,H-1B visa,Q974595,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='H-1B visa'
csrankings_cheng_zhuo,Cheng Zhuo,cs_faculty,0,Zhuo-Hua Pan,Q59811942,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Zhuo-Hua Pan'
csrankings_siamak_fayyaz_shahandashti,Siamak Fayyaz Shahandashti,cs_faculty,0,,,0,0,search,no_candidate
csrankings_qiang_lyu,Qiang Lyu,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jaeil_kim,Jaeil Kim,cs_faculty,0,,,0,0,search,no_candidate
csrankings_riccardo_di_clemente,Riccardo Di Clemente,cs_faculty,0,,,0,0,search,no_candidate
csrankings_ian_wakeman,Ian Wakeman,cs_faculty,0,2000 New Year Honours,Q4597696,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='2000 New Year Honours'
csrankings_samira_manabi_khan,Samira Manabi Khan,cs_faculty,0,,,0,0,search,no_candidate
csrankings_yasuhiko_minamide,Yasuhiko Minamide,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jean_patrick_gelas,Jean-Patrick Gelas,cs_faculty,0,,,0,0,search,no_candidate
csrankings_inwhee_joe,Inwhee Joe,cs_faculty,0,,,0,0,search,no_candidate
csrankings_inna_pivkina,Inna Pivkina,cs_faculty,0,,,0,0,search,no_candidate
csrankings_virginia_mato_abad,Virginia Mato Abad,cs_faculty,0,,,0,0,search,no_candidate
csrankings_alexei_lisitsa_0001,Alexei Lisitsa 0001,cs_faculty,0,,,0,0,search,no_candidate
csrankings_anat_bremler_barr,Anat Bremler-Barr,cs_faculty,1,Anat Bremler-Barr,Q117481809,3,121,exact,"institution_match:['aviv', 'university']"
csrankings_rushikesh_joshi,Rushikesh Joshi,cs_faculty,0,,,0,0,search,no_candidate
csrankings_ronald_ron_m__baecker,Ronald (Ron) M. Baecker,cs_faculty,1,Ronald Baecker,Q7364659,3,345,search,"institution_match:['university', 'toronto']"
csrankings_chng_eng_siong,Chng Eng Siong,cs_faculty,0,Lee Kuan Yew,Q131248,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Lee Kuan Yew'
csrankings_bernhard_sick,Bernhard Sick,cs_faculty,0,"George II, Duke of Saxe-Meiningen",Q702749,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title='George II, Duke of Saxe-Meiningen'"
csrankings_ricardo_dahab,Ricardo Dahab,cs_faculty,0,,,0,0,search,no_candidate
csrankings_nezihe_merve_grel,Nezihe Merve Gürel,cs_faculty,0,,,0,0,search,no_candidate
csrankings_eduardo_magno_lages_figueiredo,Eduardo Magno Lages Figueiredo,cs_faculty,0,,,0,0,search,no_candidate
csrankings_marco_fyfe_pietro_gillies,Marco Fyfe Pietro Gillies,cs_faculty,0,,,0,0,search,no_candidate
csrankings_bo_zhao_0023,Bo Zhao 0023,cs_faculty,0,China and weapons of mass destruction,Q1196651,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='China and weapons of mass destruction'
csrankings_dae_hyun_kim_0004,Dae-Hyun Kim 0004,cs_faculty,0,Kim Il Sung,Q41117,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Kim Il Sung'
csrankings_stephanie_j__lunn,Stephanie J. Lunn,cs_faculty,0,FIFA,Q253414,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='FIFA'
csrankings_venkatachalam_anantharam,Venkatachalam Anantharam,cs_faculty,0,,,0,0,search,no_candidate
csrankings_eamonn_oneill,Eamonn O'Neill,cs_faculty,1,Eamonn O'Neill,Q5325591,4,114,exact,institution_match:['university']
csrankings_dan_rockmore,Dan Rockmore,cs_faculty,0,List of Dartmouth College alumni,Q6568596,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of Dartmouth College alumni'
csrankings_yu_gu_0002,Yu Gu 0002,cs_faculty,0,Chinese language,Q7850,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Chinese language'
csrankings_jos_santos_reyes,José Santos Reyes,cs_faculty,0,Antonio de los Reyes,Q55948475,0,0,search,unconfirmed:name_mismatch:ov=0.33:hits=1:title='Antonio de los Reyes'
csrankings_tat_seng_chua,Tat-Seng Chua,cs_faculty,0,Chee Hong Tat,Q20983254,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Chee Hong Tat'
csrankings_bill_rogers,Bill Rogers,cs_faculty,0,List of honorary doctors of the University of Waikato,Q17008500,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of honorary doctors of the University of Waikato'
csrankings_falk_uebernickel,Falk Uebernickel,cs_faculty,0,,,0,0,search,no_candidate
csrankings_aasa_feragen,Aasa Feragen,cs_faculty,0,,,0,0,search,no_candidate
csrankings_mohammad_al_smadi,Mohammad Al-Smadi,cs_faculty,0,List of unsuccessful terrorist plots in the United States post-9/11,Q6620549,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of unsuccessful terrorist plots in the United States post-9/11'
csrankings_simon_william_moore,Simon William Moore,cs_faculty,0,University of Cambridge,Q35794,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='University of Cambridge'
csrankings_jae_c__oh,Jae C. Oh,cs_faculty,0,2019–20 Cincinnati Bearcats men's basketball team,Q65062464,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title=""2019–20 Cincinnati Bearcats men's basketball team"""
csrankings_kasper_sty,Kasper Støy,cs_faculty,0,,,0,0,search,no_candidate
csrankings_odinaldo_rodrigues,Odinaldo Rodrigues,cs_faculty,0,,,0,0,search,no_candidate
csrankings_adele_anna_rescigno,Adele Anna Rescigno,cs_faculty,0,,,0,0,search,no_candidate
csrankings_yaakov_gal,Ya'akov Gal,cs_faculty,0,Zikhron Ya'akov,Q198399,0,0,search,unconfirmed:no_match:ov=0.67
csrankings_xi_lin_chen_0001,Xi-Lin Chen 0001,cs_faculty,0,Xi Jinping,Q15031,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Xi Jinping'
csrankings_juncheng_yang,Juncheng Yang,cs_faculty,0,Morningside Medal,Q17081864,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Morningside Medal'
csrankings_hongliang_yu,Hongliang Yu,cs_faculty,0,Jin Yilian,Q5412470,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Jin Yilian'
csrankings_ronald_d__dutton,Ronald D. Dutton,cs_faculty,0,Dallas,Q16557,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Dallas'
csrankings_caroline_christina_friedel,Caroline Christina Friedel,cs_faculty,0,List of people from Nuremberg,Q124323298,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of people from Nuremberg'
csrankings_jonathan_d__ventura,Jonathan D. Ventura,cs_faculty,0,List of school shootings in the United States (2000–present),Q6637354,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of school shootings in the United States (2000–present)'
csrankings_delphine_reinhardt,Delphine Reinhardt,cs_faculty,0,,,0,0,search,no_candidate
csrankings_john_mcgregor,John McGregor,cs_faculty,0,Braiden McGregor,Q122387516,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Braiden McGregor'
csrankings_marco_furini,Marco Furini,cs_faculty,0,,,0,0,search,no_candidate
csrankings_adam_m__white,Adam M. White,cs_faculty,0,History of Alberta,Q1516319,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='History of Alberta'
csrankings_na_liu_0005,Na Liu 0005,cs_faculty,0,Turkic peoples,Q83328,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Turkic peoples'
csrankings_pawel_winter,Pawel Winter,cs_faculty,0,Cesar Chavez,Q355425,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Cesar Chavez'
csrankings_tao_huang_0005,Tao Huang 0005,cs_faculty,0,,,0,0,search,no_candidate
csrankings_henry_s__thompson,Henry S. Thompson,cs_faculty,0,H. S. Thompson,Q2661474,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.50:hits=1:title='H. S. Thompson'
csrankings_george_karakostas,George Karakostas,cs_faculty,0,Science fiction,Q24925,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Science fiction'
csrankings_riccardo_scateni,Riccardo Scateni,cs_faculty,0,,,0,0,search,no_candidate
csrankings_yong_li_0008,Yong Li 0008,cs_faculty,0,Chu (state),Q504759,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Chu (state)'
csrankings_erik_cambria,Erik Cambria,cs_faculty,0,,,0,0,search,no_candidate
csrankings_slawomir_stanczak,Slawomir Stanczak,cs_faculty,0,,,0,0,search,no_candidate
csrankings_hao_peng_0009,Hao Peng 0009,cs_faculty,0,,,0,0,search,no_candidate
csrankings_quinn_o__snell,Quinn O. Snell,cs_faculty,0,Brigham Young University LGBTQ history,Q30324518,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Brigham Young University LGBTQ history'
csrankings_roghayeh_leila_barmaki,Roghayeh Leila Barmaki,cs_faculty,0,,,0,0,search,no_candidate
csrankings_chad_mourning,Chad Mourning,cs_faculty,0,Harold Fannin Jr.,Q130261379,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Harold Fannin Jr.'
csrankings_alan_akbik,Alan Akbik,cs_faculty,0,,,0,0,search,no_candidate
csrankings_sangwook_kim,Sangwook Kim,cs_faculty,0,,,0,0,search,no_candidate
csrankings_xiaojuan_ma,Xiaojuan Ma,cs_faculty,0,,,0,0,search,no_candidate
csrankings_iraklis_angelos_klampanos,Iraklis Angelos Klampanos,cs_faculty,0,,,0,0,search,no_candidate
csrankings_madhava_krishna_0001,Madhava Krishna 0001,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jessica_burgner_kahrs,Jessica Burgner-Kahrs,cs_faculty,1,Jessica Burgner-Kahrs,Q21263231,0,138,exact,"institution_match:['university', 'toronto']"
csrankings_ingrid_nunes,Ingrid Nunes,cs_faculty,0,L'Oréal-UNESCO For Women in Science Awards,Q1786381,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title=""L'Oréal-UNESCO For Women in Science Awards"""
csrankings_aaron_henry_potechin,Aaron Henry Potechin,cs_faculty,0,,,0,0,search,no_candidate
csrankings_xiaolin_huang,Xiaolin Huang,cs_faculty,0,Alternates of the 19th Central Committee of the Chinese Communist Party,Q48913554,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Alternates of the 19th Central Committee of the Chinese Communist Party'
csrankings_shirin_nilizadeh,Shirin Nilizadeh,cs_faculty,0,,,0,0,search,no_candidate
csrankings_bojan_cukic,Bojan Cukic,cs_faculty,0,Bojan Čukić,Q4938611,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
csrankings_hamza_keurti,Hamza Keurti,cs_faculty,0,,,0,0,search,no_candidate
csrankings_riccardo_zecchina,Riccardo Zecchina,cs_faculty,0,,,0,0,search,no_candidate
csrankings_iris_bahar,Iris Bahar,cs_faculty,1,R. Iris Bahar,Q63345375,1,130,exact,"institution_match:['school', 'colorado', 'mines']"
csrankings_luisa_gargano,Luisa Gargano,cs_faculty,0,Enrico Caruso,Q170726,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Enrico Caruso'
csrankings_shanghang_zhang,Shanghang Zhang,cs_faculty,0,Fuzhou,Q68481,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Fuzhou'
csrankings_ke_chen_0001,Ke Chen 0001,cs_faculty,0,Vietnam,Q881,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Vietnam'
csrankings_francis_bu_sung_lee,Francis Bu-Sung Lee,cs_faculty,0,List of Brown University alumni,Q110281168,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of Brown University alumni'
csrankings_charles_chuan_zhang,Charles Chuan Zhang,cs_faculty,0,National Dong Hwa University,Q11194540,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='National Dong Hwa University'
csrankings_juexiao_zhou,Juexiao Zhou,cs_faculty,0,,,0,0,search,no_candidate
csrankings_trilce_estrada,Trilce Estrada,cs_faculty,0,Boaventura de Sousa Santos,Q2907553,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Boaventura de Sousa Santos'
csrankings_sbastien_gambs,Sébastien Gambs,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jerzy_tyszkiewicz,Jerzy Tyszkiewicz,cs_faculty,0,Jerzy Tyszkiewicz,Q3495308,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
csrankings_moses_ganardi,Moses Ganardi,cs_faculty,0,,,0,0,search,no_candidate
csrankings_george_r__buchanan_0001,George R. Buchanan 0001,cs_faculty,0,University of Edinburgh,Q160302,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='University of Edinburgh'
csrankings_klaus_schmid,Klaus Schmid,cs_faculty,0,Alfred Schmidt bibliography,Q18122766,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Alfred Schmidt bibliography'
csrankings_vinay_j__ribeiro,Vinay J. Ribeiro,cs_faculty,0,Timeline of Goan history,Q7805731,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Timeline of Goan history'
csrankings_konstantinos_karantzalos,Konstantinos Karantzalos,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jenna_l__marquard,Jenna L. Marquard,cs_faculty,0,,,0,0,search,no_candidate
csrankings_joseph_barbosa_beck,Joseph Barbosa Beck,cs_faculty,0,,,0,0,search,no_candidate
csrankings_laurie_p__dringus,Laurie P. Dringus,cs_faculty,0,,,0,0,search,no_candidate
csrankings_amer_e__mouawad,Amer E. Mouawad,cs_faculty,0,Lebanese Civil War,Q208484,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Lebanese Civil War'
csrankings_jay_ligatti,Jay Ligatti,cs_faculty,0,,,0,0,search,no_candidate
csrankings_ashwin_satyanarayana,Ashwin Satyanarayana,cs_faculty,0,,,0,0,search,no_candidate
csrankings_martin_bouchard,Martin Bouchard,cs_faculty,0,List of University of Ottawa people,Q6603187,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of University of Ottawa people'
csrankings_milan_ceska_jr_,Milan Ceska Jr.,cs_faculty,0,List of people from Brno,Q1864010,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of people from Brno'
csrankings_kyungdon_joo,Kyungdon Joo,cs_faculty,0,,,0,0,search,no_candidate
csrankings_robert_pless,Robert Pless,cs_faculty,0,,,0,0,search,no_candidate
csrankings_weifa_liang,Weifa Liang,cs_faculty,0,,,0,0,search,no_candidate
csrankings_jean_pierre_lozi,Jean-Pierre Lozi,cs_faculty,0,,,0,0,search,no_candidate
csrankings_niklas_broberg,Niklas Broberg,cs_faculty,0,,,0,0,search,no_candidate
csrankings_shin_hwei_tan,Shin Hwei Tan,cs_faculty,0,,,0,0,search,no_candidate
csrankings_thomas_w__kelsey,Thomas W. Kelsey,cs_faculty,0,Kelsey Grammer,Q196560,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Kelsey Grammer'
csrankings_sanjay_modgil,Sanjay Modgil,cs_faculty,0,,,0,0,search,no_candidate
csrankings_yannis_smaragdakis,Yannis Smaragdakis,cs_faculty,1,Yannis Smaragdakis,Q70886670,2,102,exact,"institution_match:['university', 'athens']"
csrankings_eamonn_j__keogh,Eamonn J. Keogh,cs_faculty,1,Eamonn J. Keogh,,0,190,exact,"institution_match:['univ', 'california', 'riverside']"
csrankings_lars_linsen,Lars Linsen,cs_faculty,0,,,0,0,search,no_candidate
csrankings_xin_jiang_0001,Xin Jiang 0001,cs_faculty,0,China,Q148,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='China'
csrankings_michael_a__forbes_0001,Michael A. Forbes 0001,cs_faculty,0,John von Neumann,Q17455,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='John von Neumann'
csrankings_haiping_lu,Haiping Lu,cs_faculty,0,,,0,0,search,no_candidate
csrankings_sercan_aygun,Sercan Aygun,cs_faculty,0,,,0,0,search,no_candidate
csrankings_mordecai_j__golin,Mordecai J. Golin,cs_faculty,0,,,0,0,search,no_candidate
csrankings_haipeng_zhang_0004,Haipeng Zhang 0004,cs_faculty,0,People's Liberation Army,Q200106,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title=""People's Liberation Army"""
csrankings_petteri_nurmi,Petteri Nurmi,cs_faculty,0,Helsinki,Q1757,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Helsinki'
csrankings_martin_ebner,Martin Ebner,cs_faculty,0,Martin Ebner,Q1903664,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
oa_author_mamouna_diagne,Maïmouna Diagne,long_tail_researcher_openalex,0,,,0,0,search,no_candidate
oa_author_badan_penelitian_dan_pengembangan_kesehatan,Badan Penelitian dan Pengembangan Kesehatan,long_tail_researcher_openalex,0,Bogor,Q10393,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Bogor'
oa_author_andre_esteva,Andre Esteva,long_tail_researcher_openalex,0,Thomas Dean (computer scientist),Q33037407,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Thomas Dean (computer scientist)'
oa_author_thang_luong,Thang Luong,long_tail_researcher_openalex,0,Quoc V. Le,Q29043123,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Quoc V. Le'
oa_author_alireza_askarzadeh,Alireza Askarzadeh,long_tail_researcher_openalex,0,,,0,0,search,no_candidate
oa_author_chengen_wang,Chengen Wang,long_tail_researcher_openalex,0,,,0,0,search,no_candidate
oa_author_peter_naylor,Peter Naylor,long_tail_researcher_openalex,0,Thomas M. Disch,Q708581,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Thomas M. Disch'
oa_author_elchanan_mossel,Elchanan Mossel,long_tail_researcher_openalex,1,Elchanan Mossel,Q46076638,1,306,exact,person_exact:ov=1.00:['professor']
oa_author_samuel_a__mehr,Samuel A. Mehr,long_tail_researcher_openalex,1,Samuel Mehr,Q59682572,1,132,search,institution_match:['university']
oa_author_thomas_leung,Thomas Leung,long_tail_researcher_openalex,0,Unethical human experimentation in the United States,Q1111171,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Unethical human experimentation in the United States'
oa_author_james_m__brenan,James M. Brenan,long_tail_researcher_openalex,0,St. Basil's Church (Toronto),Q4504990,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title=""St. Basil's Church (Toronto)"""
oa_author_pablo_arbelez,Pablo Arbeláez,long_tail_researcher_openalex,0,List of datasets in computer vision and image processing,Q122423570,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of datasets in computer vision and image processing'
