entity_id,model_id,n_obs,mean,sigma
csrankings_jeff_a__bilmes,glm-4.7-think,4,0.7625,0.0415
csrankings_jeff_a__bilmes,glm-5.1-think,4,0.7250,0.0433
csrankings_jeff_a__bilmes,qwen3-32b-think,4,0.3750,0.2733
csrankings_jeff_a__bilmes,gemma-4-31b,4,0.5337,0.2195
csrankings_adam_finkelstein,mistral-small-24b,4,0.4500,0.2693
csrankings_jeff_a__bilmes,qwen3-8b-think,4,0.1750,0.3031
csrankings_jeff_a__bilmes,mistral-medium-3.1,4,0.2000,0.3464
csrankings_adam_finkelstein,mistral-large,4,0.0000,0.0000
csrankings_adam_finkelstein,llama-4-maverick,4,0.7750,0.0433
csrankings_adam_finkelstein,kimi-k2,4,0.2000,0.3464
csrankings_adam_finkelstein,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_adam_finkelstein,mistral-medium-3.1,4,0.1750,0.3031
csrankings_adam_finkelstein,llama-3.2-1b,4,0.0150,0.0260
csrankings_adam_finkelstein,glm-4-32b,4,0.1750,0.3031
csrankings_adam_finkelstein,gpt-oss-20b-think,4,0.0475,0.0507
csrankings_adam_finkelstein,phi-4,4,0.2500,0.1321
csrankings_jeff_a__bilmes,kimi-k2.6-think,4,0.7500,0.0354
csrankings_adam_finkelstein,llama-3.1-8b,4,0.2150,0.2875
csrankings_adam_finkelstein,gemma-3-12b,4,0.2300,0.0781
csrankings_adam_finkelstein,gpt-5.4,4,0.7000,0.0000
csrankings_adam_finkelstein,claude-opus-4.6-think,4,0.7750,0.0433
csrankings_adam_finkelstein,gpt-5.3,4,0.6875,0.0545
csrankings_adam_finkelstein,qwen3-8b-think,4,0.0150,0.0260
csrankings_adam_finkelstein,claude-sonnet-4.6-think,4,0.7500,0.0354
csrankings_adam_finkelstein,grok-4,4,0.2000,0.3464
csrankings_adam_finkelstein,ernie-4.5-300b-a47b,4,0.1750,0.3031
csrankings_adam_finkelstein,gemini-3-flash-think,4,0.7500,0.0500
csrankings_adam_finkelstein,deepseek-v4-flash-think,4,0.7200,0.0628
csrankings_adam_finkelstein,qwen3-32b-think,4,0.4200,0.3053
csrankings_adam_finkelstein,kimi-k2.6-think,4,0.7500,0.0866
csrankings_adam_finkelstein,ministral-3b,4,0.0100,0.0173
csrankings_adam_finkelstein,gemini-3.1-pro,4,0.6000,0.1225
csrankings_adam_finkelstein,gemini-2.5-pro-think,4,0.6275,0.1013
csrankings_adam_finkelstein,llama-3.3-70b,4,0.6750,0.0433
csrankings_adam_finkelstein,gemma-4-31b,4,0.2300,0.2390
csrankings_adam_finkelstein,deepseek-v4-pro-think,4,0.7250,0.0433
csrankings_adam_finkelstein,gpt-5.5-think,4,0.7750,0.0433
csrankings_adam_finkelstein,glm-5.1-think,4,0.7875,0.0217
csrankings_adam_finkelstein,glm-4.7-think,4,0.6225,0.0867
csrankings_adam_finkelstein,grok-4.20-think,4,0.1750,0.3031
csrankings_adam_finkelstein,gemma-3-4b,4,0.2625,0.2728
csrankings_adam_finkelstein,deepseek-v3.2-think,4,0.6750,0.0433
csrankings_adam_finkelstein,qwen3.5-397b-a17b-think,4,0.3675,0.2590
csrankings_jeff_a__bilmes,qwen3.5-397b-a17b-think,4,0.7500,0.0500
csrankings_jeff_a__bilmes,minimax-m2.7-think,4,0.2000,0.3464
csrankings_adam_finkelstein,minimax-m2.7-think,4,0.1750,0.3031
csrankings_yejin_choi_0001,gpt-5.4,4,0.4625,0.2382
csrankings_yejin_choi_0001,glm-4-32b,4,0.0000,0.0000
csrankings_yejin_choi_0001,gemma-4-31b,4,0.0400,0.0693
csrankings_yejin_choi_0001,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_yejin_choi_0001,deepseek-v4-flash-think,4,0.1725,0.1013
csrankings_yejin_choi_0001,llama-3.2-1b,4,0.0000,0.0000
csrankings_yejin_choi_0001,llama-4-maverick,4,0.1000,0.0600
csrankings_yejin_choi_0001,grok-4,4,0.0000,0.0000
csrankings_yejin_choi_0001,phi-4,4,0.1750,0.3031
csrankings_yejin_choi_0001,gpt-5.3,4,0.4875,0.1746
csrankings_yejin_choi_0001,claude-opus-4.6-think,4,0.5250,0.2046
csrankings_yejin_choi_0001,qwen3-32b-think,4,0.0750,0.0779
csrankings_yejin_choi_0001,llama-3.3-70b,4,0.0625,0.1083
csrankings_yejin_choi_0001,minimax-m2.7-think,4,0.0000,0.0000
csrankings_yejin_choi_0001,gemma-3-4b,4,0.1250,0.1299
csrankings_yejin_choi_0001,ernie-4.5-300b-a47b,4,0.0000,0.0000
csrankings_yejin_choi_0001,kimi-k2.6-think,4,0.1750,0.3031
csrankings_yejin_choi_0001,ministral-3b,4,0.0100,0.0173
csrankings_yejin_choi_0001,gemini-3.1-pro,4,0.0400,0.0490
csrankings_yejin_choi_0001,gemma-3-12b,4,0.3150,0.0918
csrankings_yejin_choi_0001,qwen3-8b-think,4,0.1250,0.2165
csrankings_yejin_choi_0001,mistral-medium-3.1,4,0.0000,0.0000
csrankings_yejin_choi_0001,mistral-large,4,0.1000,0.1732
csrankings_yejin_choi_0001,glm-4.7-think,4,0.0000,0.0000
csrankings_yejin_choi_0001,grok-4.20-think,4,0.0000,0.0000
csrankings_yejin_choi_0001,claude-sonnet-4.6-think,4,0.4725,0.1782
csrankings_yejin_choi_0001,deepseek-v4-pro-think,4,0.1250,0.2165
csrankings_yejin_choi_0001,gemini-3-flash-think,4,0.1100,0.1179
csrankings_yejin_choi_0001,llama-3.1-8b,4,0.0050,0.0087
csrankings_yejin_choi_0001,gpt-oss-20b-think,4,0.2825,0.2606
csrankings_yejin_choi_0001,gemini-2.5-pro-think,4,0.1200,0.0693
csrankings_yejin_choi_0001,glm-5.1-think,4,0.0300,0.0332
csrankings_yejin_choi_0001,gpt-5.5-think,4,0.1975,0.1327
csrankings_yejin_choi_0001,deepseek-v3.2-think,4,0.3750,0.2046
csrankings_yejin_choi_0001,mistral-small-24b,4,0.0625,0.1083
csrankings_yejin_choi_0001,qwen3.5-397b-a17b-think,4,0.0287,0.0368
csrankings_amy_ogan,gpt-oss-20b-think,4,0.0000,0.0000
csrankings_amy_ogan,qwen3-32b-think,4,0.3425,0.2178
csrankings_amy_ogan,qwen3-8b-think,4,0.0000,0.0000
csrankings_amy_ogan,llama-3.2-1b,4,0.1250,0.2165
csrankings_amy_ogan,kimi-k2,4,0.1750,0.3031
csrankings_amy_ogan,phi-4,4,0.1500,0.2598
csrankings_amy_ogan,mistral-large,4,0.2000,0.3464
csrankings_amy_ogan,gemma-4-31b,4,0.6750,0.0433
csrankings_amy_ogan,glm-4-32b,4,0.1750,0.3031
csrankings_amy_ogan,gemini-3-flash-think,4,0.7250,0.0433
csrankings_amy_ogan,llama-4-maverick,4,0.6000,0.0707
csrankings_amy_ogan,mistral-medium-3.1,4,0.1750,0.3031
csrankings_amy_ogan,claude-opus-4.6-think,4,0.7500,0.0500
csrankings_amy_ogan,gpt-5.4,4,0.7125,0.0217
csrankings_amy_ogan,gemma-3-4b,4,0.2400,0.1470
csrankings_amy_ogan,gpt-5.5-think,4,0.5750,0.3345
csrankings_amy_ogan,grok-4,4,0.1750,0.3031
csrankings_amy_ogan,grok-4.20-think,4,0.1250,0.2165
csrankings_amy_ogan,llama-3.3-70b,4,0.6500,0.0500
csrankings_amy_ogan,gpt-5.3,4,0.7500,0.0500
csrankings_amy_ogan,gemini-3.1-pro,4,0.7000,0.1225
csrankings_amy_ogan,qwen3-235b-a22b-think,4,0.2000,0.3464
csrankings_amy_ogan,deepseek-v4-flash-think,4,0.7000,0.1225
csrankings_amy_ogan,gemini-2.5-pro-think,4,0.7500,0.0500
csrankings_amy_ogan,llama-3.1-8b,4,0.4250,0.2586
csrankings_amy_ogan,claude-sonnet-4.6-think,4,0.6250,0.1299
csrankings_amy_ogan,ernie-4.5-300b-a47b,4,0.1750,0.3031
csrankings_amy_ogan,deepseek-v3.2-think,4,0.7000,0.2121
csrankings_amy_ogan,deepseek-v4-pro-think,4,0.6750,0.1090
csrankings_amy_ogan,ministral-3b,4,0.0700,0.1212
csrankings_amy_ogan,kimi-k2.6-think,4,0.7000,0.1225
csrankings_amy_ogan,glm-5.1-think,4,0.7000,0.1225
csrankings_amy_ogan,glm-4.7-think,4,0.6500,0.0866
csrankings_amy_ogan,mistral-small-24b,4,0.4750,0.2861
csrankings_amy_ogan,qwen3.5-397b-a17b-think,4,0.6750,0.1090
csrankings_amy_ogan,gemma-3-12b,4,0.3200,0.2953
csrankings_amy_ogan,minimax-m2.7-think,4,0.0000,0.0000
csrankings_yejin_choi_0001,kimi-k2,4,0.0800,0.1386
csrankings_michael_p__kim,kimi-k2,4,0.0000,0.0000
csrankings_michael_p__kim,gemma-4-31b,4,0.2950,0.2535
csrankings_michael_p__kim,glm-4-32b,4,0.0000,0.0000
csrankings_michael_p__kim,gpt-5.4,4,0.7375,0.0415
csrankings_michael_p__kim,mistral-medium-3.1,4,0.0000,0.0000
csrankings_michael_p__kim,qwen3-8b-think,4,0.0000,0.0000
csrankings_michael_p__kim,phi-4,4,0.0000,0.0000
csrankings_michael_p__kim,mistral-large,4,0.0000,0.0000
csrankings_michael_p__kim,grok-4.20-think,4,0.0000,0.0000
csrankings_michael_p__kim,llama-3.2-1b,4,0.0000,0.0000
csrankings_michael_p__kim,llama-3.3-70b,4,0.2600,0.2163
csrankings_michael_p__kim,llama-4-maverick,4,0.5975,0.2040
csrankings_michael_p__kim,gpt-5.3,4,0.3750,0.3767
csrankings_michael_p__kim,ministral-3b,4,0.1750,0.3031
csrankings_michael_p__kim,deepseek-v4-flash-think,4,0.6975,0.1266
csrankings_michael_p__kim,gemini-3-flash-think,4,0.9000,0.1000
csrankings_michael_p__kim,gemma-3-4b,4,0.2825,0.3169
csrankings_michael_p__kim,claude-opus-4.6-think,4,0.8000,0.0000
csrankings_michael_p__kim,gpt-oss-20b-think,4,0.0000,0.0000
csrankings_michael_p__kim,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_michael_p__kim,llama-3.1-8b,4,0.1450,0.1452
csrankings_michael_p__kim,gemma-3-12b,4,0.3750,0.1883
csrankings_michael_p__kim,gemini-3.1-pro,4,0.8375,0.0960
csrankings_michael_p__kim,minimax-m2.7-think,4,0.0000,0.0000
csrankings_michael_p__kim,gemini-2.5-pro-think,4,0.2300,0.1609
csrankings_michael_p__kim,gpt-5.5-think,4,0.8250,0.1090
csrankings_michael_p__kim,qwen3-32b-think,4,0.0500,0.0500
csrankings_michael_p__kim,deepseek-v3.2-think,4,0.8000,0.0000
csrankings_michael_p__kim,grok-4,4,0.2000,0.3464
csrankings_michael_p__kim,deepseek-v4-pro-think,4,0.8500,0.0866
csrankings_michael_p__kim,ernie-4.5-300b-a47b,4,0.2000,0.3464
csrankings_michael_p__kim,glm-5.1-think,4,0.6825,0.1221
csrankings_michael_p__kim,claude-sonnet-4.6-think,4,0.7900,0.1559
csrankings_michael_p__kim,glm-4.7-think,4,0.5062,0.2124
csrankings_michael_p__kim,mistral-small-24b,4,0.1400,0.1400
csrankings_michael_p__kim,kimi-k2.6-think,4,0.6000,0.3464
csrankings_michael_p__kim,qwen3.5-397b-a17b-think,4,0.3225,0.3406
csrankings_travis_d__breaux,gemma-4-31b,4,0.1750,0.3031
csrankings_travis_d__breaux,qwen3-32b-think,4,0.0000,0.0000
csrankings_travis_d__breaux,gpt-5.4,4,0.7250,0.0250
csrankings_travis_d__breaux,gpt-5.3,4,0.7250,0.0829
csrankings_travis_d__breaux,llama-3.1-8b,4,0.0000,0.0000
csrankings_travis_d__breaux,llama-3.2-1b,4,0.1000,0.1732
csrankings_travis_d__breaux,qwen3-8b-think,4,0.0000,0.0000
csrankings_travis_d__breaux,llama-4-maverick,4,0.6250,0.0829
csrankings_travis_d__breaux,gemini-3-flash-think,4,0.7500,0.0500
csrankings_travis_d__breaux,mistral-medium-3.1,4,0.2500,0.4330
csrankings_travis_d__breaux,kimi-k2,4,0.1750,0.3031
csrankings_travis_d__breaux,phi-4,4,0.0700,0.1212
csrankings_travis_d__breaux,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_travis_d__breaux,ministral-3b,4,0.0175,0.0303
csrankings_travis_d__breaux,mistral-large,4,0.1750,0.3031
csrankings_travis_d__breaux,claude-sonnet-4.6-think,4,0.8000,0.1225
csrankings_travis_d__breaux,gpt-5.5-think,4,0.6000,0.1225
csrankings_travis_d__breaux,llama-3.3-70b,4,0.7375,0.0415
csrankings_travis_d__breaux,mistral-small-24b,4,0.6475,0.1525
csrankings_travis_d__breaux,claude-opus-4.6-think,4,0.8125,0.1139
csrankings_travis_d__breaux,grok-4,4,0.1750,0.3031
csrankings_travis_d__breaux,grok-4.20-think,4,0.2000,0.3464
csrankings_travis_d__breaux,deepseek-v4-pro-think,4,0.5500,0.3202
csrankings_travis_d__breaux,kimi-k2.6-think,4,0.7500,0.0500
csrankings_travis_d__breaux,gemini-2.5-pro-think,4,0.6000,0.3674
csrankings_travis_d__breaux,deepseek-v4-flash-think,4,0.7750,0.0433
csrankings_travis_d__breaux,glm-4-32b,4,0.0700,0.1212
csrankings_travis_d__breaux,ernie-4.5-300b-a47b,4,0.1750,0.3031
csrankings_travis_d__breaux,gemma-3-4b,4,0.1575,0.1250
csrankings_travis_d__breaux,gemini-3.1-pro,4,0.6750,0.1090
csrankings_travis_d__breaux,glm-4.7-think,4,0.5750,0.2165
csrankings_travis_d__breaux,glm-5.1-think,4,0.7125,0.0217
csrankings_travis_d__breaux,gpt-oss-20b-think,4,0.0200,0.0346
csrankings_travis_d__breaux,deepseek-v3.2-think,4,0.7500,0.1803
csrankings_travis_d__breaux,minimax-m2.7-think,4,0.2500,0.4330
csrankings_travis_d__breaux,gemma-3-12b,4,0.1975,0.0960
csrankings_travis_d__breaux,qwen3.5-397b-a17b-think,4,0.3700,0.2508
csrankings_amit_a__levy_0001,gpt-5.4,4,0.1500,0.2598
csrankings_amit_a__levy_0001,kimi-k2,4,0.0000,0.0000
csrankings_amit_a__levy_0001,glm-4-32b,4,0.0000,0.0000
csrankings_amit_a__levy_0001,gpt-5.3,4,0.0000,0.0000
csrankings_amit_a__levy_0001,mistral-small-24b,4,0.0000,0.0000
csrankings_amit_a__levy_0001,gpt-oss-20b-think,4,0.0000,0.0000
csrankings_amit_a__levy_0001,deepseek-v4-flash-think,4,0.5475,0.3644
csrankings_amit_a__levy_0001,llama-3.2-1b,4,0.0000,0.0000
csrankings_amit_a__levy_0001,llama-4-maverick,4,0.5675,0.1832
csrankings_amit_a__levy_0001,mistral-medium-3.1,4,0.0000,0.0000
csrankings_amit_a__levy_0001,mistral-large,4,0.1225,0.2122
csrankings_amit_a__levy_0001,llama-3.1-8b,4,0.0000,0.0000
csrankings_amit_a__levy_0001,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_amit_a__levy_0001,phi-4,4,0.2875,0.2459
csrankings_amit_a__levy_0001,qwen3-8b-think,4,0.0000,0.0000
csrankings_amit_a__levy_0001,gemma-3-12b,4,0.1450,0.0763
csrankings_amit_a__levy_0001,qwen3-32b-think,4,0.0000,0.0000
csrankings_amit_a__levy_0001,gemma-3-4b,4,0.2850,0.2594
csrankings_amit_a__levy_0001,claude-opus-4.6-think,4,0.7750,0.1299
csrankings_amit_a__levy_0001,grok-4,4,0.2500,0.4330
csrankings_amit_a__levy_0001,ministral-3b,4,0.0750,0.1299
csrankings_amit_a__levy_0001,gemini-3.1-pro,4,0.7000,0.0707
csrankings_amit_a__levy_0001,gemini-3-flash-think,4,0.6750,0.0433
csrankings_amit_a__levy_0001,claude-sonnet-4.6-think,4,0.7750,0.0433
csrankings_amit_a__levy_0001,gemma-4-31b,4,0.1750,0.3031
csrankings_amit_a__levy_0001,gpt-5.5-think,4,0.6500,0.1500
csrankings_amit_a__levy_0001,gemini-2.5-pro-think,4,0.7000,0.1225
csrankings_amit_a__levy_0001,ernie-4.5-300b-a47b,4,0.2000,0.3464
csrankings_min_xu_0009,gpt-5.4,4,0.0000,0.0000
csrankings_amit_a__levy_0001,llama-3.3-70b,4,0.5125,0.3008
csrankings_min_xu_0009,gpt-5.3,4,0.0000,0.0000
csrankings_min_xu_0009,kimi-k2,4,0.0000,0.0000
csrankings_amit_a__levy_0001,deepseek-v4-pro-think,4,0.7500,0.0500
csrankings_min_xu_0009,glm-4-32b,4,0.0000,0.0000
csrankings_min_xu_0009,mistral-small-24b,4,0.0000,0.0000
csrankings_amit_a__levy_0001,kimi-k2.6-think,4,0.7625,0.0415
csrankings_min_xu_0009,qwen3-32b-think,4,0.0000,0.0000
csrankings_min_xu_0009,qwen3-8b-think,4,0.0000,0.0000
csrankings_min_xu_0009,mistral-medium-3.1,4,0.0000,0.0000
csrankings_min_xu_0009,gemma-4-31b,4,0.0000,0.0000
csrankings_min_xu_0009,grok-4.20-think,4,0.0000,0.0000
csrankings_min_xu_0009,deepseek-v4-flash-think,4,0.1000,0.1732
csrankings_min_xu_0009,llama-3.2-1b,4,0.0100,0.0173
csrankings_min_xu_0009,gpt-oss-20b-think,4,0.0000,0.0000
csrankings_min_xu_0009,mistral-large,4,0.0000,0.0000
csrankings_min_xu_0009,gemini-3-flash-think,4,0.6500,0.0866
csrankings_min_xu_0009,phi-4,4,0.0000,0.0000
csrankings_min_xu_0009,llama-4-maverick,4,0.5875,0.1023
csrankings_min_xu_0009,llama-3.3-70b,4,0.4750,0.1639
csrankings_amit_a__levy_0001,glm-4.7-think,4,0.6475,0.0909
csrankings_amit_a__levy_0001,grok-4.20-think,4,0.1250,0.2165
csrankings_min_xu_0009,llama-3.1-8b,4,0.1750,0.3031
csrankings_min_xu_0009,gemma-3-12b,4,0.3000,0.1732
csrankings_min_xu_0009,ernie-4.5-300b-a47b,4,0.0000,0.0000
csrankings_min_xu_0009,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_min_xu_0009,gemini-2.5-pro-think,4,0.6750,0.0433
csrankings_min_xu_0009,ministral-3b,4,0.0125,0.0217
csrankings_min_xu_0009,gemini-3.1-pro,4,0.7250,0.0433
csrankings_min_xu_0009,claude-opus-4.6-think,4,0.6750,0.1090
csrankings_min_xu_0009,gpt-5.5-think,4,0.7125,0.0740
csrankings_amit_a__levy_0001,deepseek-v3.2-think,4,0.7000,0.0000
csrankings_min_xu_0009,claude-sonnet-4.6-think,4,0.7000,0.0000
csrankings_amit_a__levy_0001,glm-5.1-think,4,0.7250,0.0829
csrankings_min_xu_0009,kimi-k2.6-think,4,0.0000,0.0000
csrankings_min_xu_0009,deepseek-v4-pro-think,4,0.7375,0.0415
csrankings_min_xu_0009,grok-4,4,0.2000,0.3464
csrankings_min_xu_0009,gemma-3-4b,4,0.3150,0.2499
csrankings_amit_a__levy_0001,qwen3.5-397b-a17b-think,4,0.4950,0.2590
csrankings_min_xu_0009,deepseek-v3.2-think,4,0.5550,0.1408
csrankings_christopher_piech,gpt-5.4,4,0.7375,0.0415
csrankings_christopher_piech,gpt-oss-20b-think,4,0.0000,0.0000
csrankings_min_xu_0009,glm-5.1-think,4,0.5625,0.3698
csrankings_christopher_piech,kimi-k2,4,0.1000,0.1732
csrankings_christopher_piech,phi-4,4,0.0000,0.0000
csrankings_christopher_piech,llama-4-maverick,4,0.7250,0.0829
csrankings_christopher_piech,gemma-3-12b,4,0.5875,0.1402
csrankings_christopher_piech,llama-3.2-1b,4,0.0525,0.0909
csrankings_christopher_piech,gemma-4-31b,4,0.6750,0.0433
csrankings_christopher_piech,gpt-5.3,4,0.7500,0.0500
csrankings_christopher_piech,glm-4-32b,4,0.1750,0.3031
csrankings_christopher_piech,ministral-3b,4,0.1313,0.2273
csrankings_christopher_piech,grok-4.20-think,4,0.2000,0.3464
csrankings_christopher_piech,gpt-5.5-think,4,0.7250,0.0433
csrankings_christopher_piech,mistral-medium-3.1,4,0.2000,0.3464
csrankings_christopher_piech,claude-opus-4.6-think,4,0.6750,0.1639
csrankings_min_xu_0009,glm-4.7-think,4,0.0000,0.0000
csrankings_christopher_piech,mistral-large,4,0.2000,0.3464
csrankings_christopher_piech,llama-3.1-8b,4,0.2200,0.2474
csrankings_christopher_piech,qwen3-235b-a22b-think,4,0.1750,0.3031
csrankings_christopher_piech,llama-3.3-70b,4,0.7150,0.0984
csrankings_christopher_piech,gemini-3.1-pro,4,0.6875,0.0545
csrankings_christopher_piech,deepseek-v4-flash-think,4,0.7000,0.1000
csrankings_christopher_piech,gemini-3-flash-think,4,0.7625,0.0415
csrankings_christopher_piech,ernie-4.5-300b-a47b,4,0.2000,0.3464
csrankings_christopher_piech,gemma-3-4b,4,0.1550,0.1117
csrankings_christopher_piech,glm-5.1-think,4,0.6700,0.1170
csrankings_christopher_piech,deepseek-v3.2-think,4,0.6713,0.1293
csrankings_christopher_piech,mistral-small-24b,4,0.6250,0.0829
csrankings_christopher_piech,qwen3-32b-think,4,0.5325,0.1857
csrankings_christopher_piech,gemini-2.5-pro-think,4,0.7375,0.0415
csrankings_christopher_piech,grok-4,4,0.2000,0.3464
csrankings_christopher_piech,deepseek-v4-pro-think,4,0.7500,0.0500
csrankings_christopher_piech,claude-sonnet-4.6-think,4,0.6750,0.0433
csrankings_christopher_piech,qwen3-8b-think,4,0.0700,0.1212
csrankings_christopher_piech,kimi-k2.6-think,4,0.7375,0.0415
csrankings_min_xu_0009,qwen3.5-397b-a17b-think,4,0.6675,0.0409
csrankings_min_xu_0009,minimax-m2.7-think,4,0.0500,0.0866
csrankings_christopher_piech,qwen3.5-397b-a17b-think,4,0.7250,0.0433
csrankings_christopher_piech,glm-4.7-think,4,0.6450,0.2147
csrankings_christopher_piech,minimax-m2.7-think,4,0.0500,0.0866
csrankings_amit_a__levy_0001,minimax-m2.7-think,4,0.0500,0.0866
csrankings_chris_thomas_0004,gpt-5.4,4,0.0000,0.0000
csrankings_chris_thomas_0004,gpt-5.3,4,0.0000,0.0000
csrankings_chris_thomas_0004,kimi-k2,4,0.0000,0.0000
csrankings_chris_thomas_0004,glm-4-32b,4,0.0000,0.0000
csrankings_chris_thomas_0004,gemma-4-31b,4,0.0625,0.1083
csrankings_chris_thomas_0004,deepseek-v4-flash-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,mistral-small-24b,4,0.0500,0.0866
csrankings_chris_thomas_0004,claude-sonnet-4.6-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,mistral-medium-3.1,4,0.0000,0.0000
csrankings_chris_thomas_0004,llama-3.2-1b,4,0.0000,0.0000
csrankings_chris_thomas_0004,minimax-m2.7-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,mistral-large,4,0.0000,0.0000
csrankings_chris_thomas_0004,qwen3-8b-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,qwen3-32b-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,llama-3.1-8b,4,0.0800,0.1386
csrankings_chris_thomas_0004,gemma-3-4b,4,0.1750,0.1090
csrankings_chris_thomas_0004,deepseek-v4-pro-think,4,0.4375,0.4463
csrankings_chris_thomas_0004,llama-4-maverick,4,0.4250,0.2586
csrankings_chris_thomas_0004,phi-4,4,0.0000,0.0000
csrankings_chris_thomas_0004,glm-5.1-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,kimi-k2.6-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,ernie-4.5-300b-a47b,4,0.0000,0.0000
csrankings_chris_thomas_0004,claude-opus-4.6-think,4,0.4525,0.1089
csrankings_chris_thomas_0004,llama-3.3-70b,4,0.3025,0.1747
csrankings_chris_thomas_0004,gemini-3-flash-think,4,0.6750,0.1299
csrankings_chris_thomas_0004,gpt-oss-20b-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,deepseek-v3.2-think,4,0.0500,0.0866
csrankings_chris_thomas_0004,grok-4.20-think,4,0.0000,0.0000
csrankings_chris_thomas_0004,gemini-3.1-pro,4,0.5250,0.3345
csrankings_chris_thomas_0004,grok-4,4,0.0938,0.1624
csrankings_chris_thomas_0004,gpt-5.5-think,4,0.2000,0.2449
csrankings_chris_thomas_0004,ministral-3b,4,0.1750,0.3031
csrankings_chris_thomas_0004,gemini-2.5-pro-think,4,0.3680,0.2141
csrankings_chris_thomas_0004,gemma-3-12b,4,0.2925,0.1287
csrankings_chris_thomas_0004,glm-4.7-think,4,0.0500,0.0866
csrankings_chris_thomas_0004,qwen3.5-397b-a17b-think,4,0.0700,0.1212
csrankings_zhigang_hu,gpt-5.3,4,0.0000,0.0000
csrankings_zhigang_hu,llama-3.3-70b,4,0.5000,0.2915
csrankings_zhigang_hu,glm-4-32b,4,0.0000,0.0000
csrankings_zhigang_hu,deepseek-v4-flash-think,4,0.0000,0.0000
csrankings_zhigang_hu,mistral-small-24b,4,0.0000,0.0000
csrankings_zhigang_hu,claude-sonnet-4.6-think,4,0.0000,0.0000
csrankings_zhigang_hu,grok-4.20-think,4,0.0000,0.0000
csrankings_zhigang_hu,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_zhigang_hu,kimi-k2,4,0.0000,0.0000
csrankings_zhigang_hu,qwen3-8b-think,4,0.0000,0.0000
csrankings_zhigang_hu,gpt-5.4,4,0.6875,0.0545
csrankings_zhigang_hu,llama-4-maverick,4,0.5500,0.3202
csrankings_zhigang_hu,llama-3.1-8b,4,0.1500,0.2598
csrankings_zhigang_hu,mistral-medium-3.1,4,0.0000,0.0000
csrankings_zhigang_hu,phi-4,4,0.5125,0.3008
csrankings_zhigang_hu,mistral-large,4,0.0000,0.0000
csrankings_zhigang_hu,kimi-k2.6-think,4,0.0000,0.0000
csrankings_zhigang_hu,llama-3.2-1b,4,0.0700,0.1212
csrankings_zhigang_hu,ministral-3b,4,0.0700,0.1212
csrankings_zhigang_hu,qwen3-32b-think,4,0.1750,0.3031
csrankings_zhigang_hu,gemma-3-4b,4,0.2550,0.2882
csrankings_zhigang_hu,claude-opus-4.6-think,4,0.8500,0.0866
csrankings_zhigang_hu,gemma-4-31b,4,0.7500,0.0500
csrankings_zhigang_hu,gemini-3.1-pro,4,0.8000,0.0000
csrankings_zhigang_hu,grok-4,4,0.1750,0.3031
csrankings_zhigang_hu,gemini-3-flash-think,4,0.7625,0.0415
csrankings_zhigang_hu,gpt-5.5-think,4,0.7625,0.0415
csrankings_zhigang_hu,gemini-2.5-pro-think,4,0.7875,0.0217
csrankings_zhigang_hu,gpt-oss-20b-think,4,0.0500,0.0866
csrankings_zhigang_hu,gemma-3-12b,4,0.4900,0.2111
csrankings_zhigang_hu,deepseek-v4-pro-think,4,0.5625,0.3267
csrankings_zhigang_hu,glm-4.7-think,4,0.7250,0.0433
csrankings_zhigang_hu,glm-5.1-think,4,0.7875,0.0217
csrankings_teresa_a__dahlberg,llama-3.1-8b,4,0.0000,0.0000
csrankings_teresa_a__dahlberg,qwen3-32b-think,4,0.3000,0.2121
csrankings_teresa_a__dahlberg,mistral-medium-3.1,4,0.0000,0.0000
csrankings_zhigang_hu,deepseek-v3.2-think,4,0.5500,0.3202
csrankings_teresa_a__dahlberg,gpt-oss-20b-think,4,0.0250,0.0433
csrankings_teresa_a__dahlberg,qwen3-235b-a22b-think,4,0.0000,0.0000
csrankings_teresa_a__dahlberg,mistral-large,4,0.0000,0.0000
csrankings_teresa_a__dahlberg,llama-3.2-1b,4,0.0000,0.0000
csrankings_teresa_a__dahlberg,mistral-small-24b,4,0.3500,0.3500
csrankings_teresa_a__dahlberg,kimi-k2,4,0.1750,0.3031
csrankings_teresa_a__dahlberg,gpt-5.4,4,0.7500,0.0500
csrankings_zhigang_hu,minimax-m2.7-think,4,0.0000,0.0000
csrankings_teresa_a__dahlberg,phi-4,4,0.0800,0.1166
