entity_id,entity_name,model_id,is_refusal,coverage,accuracy,score,embedding_sim
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gemini-3.1-pro,1,0.000,0.000,0.000,0.387
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gemini-3-flash-think,0,1.000,1.000,1.000,0.913
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",deepseek-v3.2-think,1,0.000,0.000,0.000,0.387
noird_s_chen_rui_2012,"Chen Rui (陈睿)",deepseek-v4-pro-think,0,1.000,0.400,0.400,0.776
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",glm-4.7-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",kimi-k2.6-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",qwen3-32b-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",glm-5.1-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.901
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",llama-3.3-70b,0,0.500,1.000,0.500,0.947
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",qwen3-8b-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",llama-4-maverick,0,1.000,1.000,1.000,0.942
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",mistral-small-24b,1,0.000,0.000,0.000,0.387
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",phi-4,0,0.600,1.000,0.600,0.922
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",deepseek-v4-pro-think,0,0.800,1.000,0.800,0.920
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",llama-3.1-8b,0,0.400,1.000,0.400,0.907
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gemma-3-12b,0,0.400,1.000,0.400,0.930
noird_s_chen_rui_2012,"Chen Rui (陈睿)",glm-4.7-think,1,0.000,0.000,0.000,0.427
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",minimax-m2.7-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gemma-3-4b,0,0.600,1.000,0.600,0.927
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",gemma-4-31b,0,0.800,1.000,0.800,0.935
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",step-3.7-flash-think,1,0.000,0.000,0.000,0.422
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gpt-5.4,1,0.000,0.000,0.000,0.447
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",glm-5.2-think,1,0.000,0.000,0.000,0.422
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",claude-fable-5-think,0,0.000,0.000,0.000,0.851
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gpt-5.3,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.447
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",nemotron-3-nano-30b-think,0,0.000,0.000,0.000,0.884
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",kimi-k2.7-code-think,0,0.400,1.000,0.400,0.854
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gpt-5.5-think,1,0.000,0.000,0.000,0.447
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",minimax-m3-think,0,0.700,1.000,0.700,0.873
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gemini-3.1-pro,1,0.000,0.000,0.000,0.416
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",qwen3.7-max-think,1,0.000,0.000,0.000,0.422
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gemini-3-flash-think,0,1.000,1.000,1.000,0.928
noird_s_chen_rui_2012,"Chen Rui (陈睿)",qwen3.5-397b-a17b-think,0,0.700,1.000,0.700,0.795
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",llama-4-maverick,0,0.400,0.900,0.360,0.944
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.892
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",qwen3-32b-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",glm-5.1-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",deepseek-v3.2-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",kimi-k2.6-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gemma-4-31b,0,0.700,1.000,0.700,0.944
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",phi-4,0,0.400,0.400,0.160,0.829
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",qwen3-8b-think,0,0.500,1.000,0.500,0.947
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",llama-3.3-70b,0,0.400,1.000,0.400,0.953
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",llama-3.1-8b,0,0.600,1.000,0.600,0.911
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",glm-4.7-think,0,0.700,0.700,0.490,0.928
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",mistral-small-24b,0,0.500,1.000,0.500,0.952
noird_g_liu_jiachang_2013,"Liu Jiachang (刘家昌)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.861
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gemma-3-4b,0,0.600,1.000,0.600,0.951
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",deepseek-v4-flash-think,0,0.800,1.000,0.800,0.945
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gemma-3-12b,0,0.800,0.700,0.560,0.927
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",minimax-m3-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",claude-fable-5-think,0,0.000,0.000,0.000,0.887
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gpt-5.4,1,0.000,0.000,0.000,0.461
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",step-3.7-flash-think,1,0.000,0.000,0.000,0.447
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gpt-5.3,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gpt-5.5-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.461
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",glm-5.2-think,1,0.000,0.000,0.000,0.447
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",nemotron-3-nano-30b-think,0,0.800,1.000,0.800,0.951
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",kimi-k2.7-code-think,0,0.400,1.000,0.400,0.670
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gemini-3.1-pro,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",deepseek-v3.2-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gemini-3-flash-think,0,1.000,1.000,1.000,0.915
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",qwen3.7-max-think,1,0.000,0.000,0.000,0.447
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",kimi-k2.6-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",claude-sonnet-4.6-think,0,0.500,1.000,0.500,0.842
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",glm-5.1-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",llama-3.3-70b,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",llama-4-maverick,0,0.700,1.000,0.700,0.927
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",qwen3-32b-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",glm-4.7-think,1,0.000,0.000,0.000,0.419
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.913
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gemma-4-31b,0,0.700,0.700,0.490,0.945
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",qwen3-8b-think,0,0.000,0.000,0.000,0.877
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",minimax-m2.7-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",llama-3.1-8b,0,0.000,0.000,0.000,0.835
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",phi-4,0,0.700,1.000,0.700,0.897
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",mistral-small-24b,0,0.000,0.000,0.000,0.826
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gemma-3-12b,0,0.800,1.000,0.800,0.936
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",minimax-m2.7-think,0,0.800,1.000,0.800,0.920
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",glm-5.2-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",minimax-m3-think,0,0.000,0.000,0.000,0.858
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",gemma-3-4b,0,0.400,0.400,0.160,0.905
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",qwen3.5-397b-a17b-think,0,0.850,1.000,0.850,0.894
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gpt-5.4,1,0.000,0.000,0.000,0.436
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",kimi-k2.7-code-think,0,0.400,1.000,0.400,0.925
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gpt-5.3,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.436
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",step-3.7-flash-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",nemotron-3-nano-30b-think,0,0.600,1.000,0.600,0.950
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",qwen3.7-max-think,1,0.000,0.000,0.000,0.461
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",claude-fable-5-think,0,0.800,1.000,0.800,0.818
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gemini-3.1-pro,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gpt-5.5-think,0,0.600,1.000,0.600,0.875
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.862
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",deepseek-v3.2-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gemini-3-flash-think,0,1.000,1.000,1.000,0.879
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",kimi-k2.6-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",llama-4-maverick,0,0.500,1.000,0.500,0.932
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",deepseek-v4-pro-think,0,1.000,1.000,1.000,0.898
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",llama-3.3-70b,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gemini-2.5-pro-think,0,0.800,1.000,0.800,0.878
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",glm-4.7-think,0,0.900,1.000,0.900,0.936
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",minimax-m2.7-think,0,0.000,0.000,0.000,0.283
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gemma-4-31b,0,0.800,1.000,0.800,0.936
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",qwen3-8b-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",qwen3-32b-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",phi-4,0,0.700,1.000,0.700,0.915
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",glm-5.1-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",llama-3.1-8b,0,0.000,0.000,0.000,0.861
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",mistral-small-24b,0,0.000,0.000,0.000,0.849
noird_g_feng_guanyu_2013,"Feng Guanyu (冯冠宇)",gemini-2.5-pro-think,1,0.000,0.000,0.000,0.396
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gemma-3-12b,0,1.000,1.000,1.000,0.931
noird_g_cen_yukuo_2013,"Cen Yukuo (岑宇阔)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.830
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",claude-fable-5-think,0,0.000,0.000,0.000,0.873
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",glm-5.2-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",step-3.7-flash-think,1,0.000,0.000,0.000,0.436
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gpt-5.4,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gpt-5.3,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.446
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",gemma-3-4b,0,0.500,1.000,0.500,0.908
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",qwen3.7-max-think,1,0.000,0.000,0.000,0.436
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",kimi-k2.7-code-think,0,0.600,1.000,0.600,0.724
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",deepseek-v4-flash-think,0,1.000,1.000,1.000,0.935
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",minimax-m3-think,0,0.600,1.000,0.600,0.926
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gpt-5.5-think,0,0.600,1.000,0.600,0.939
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gemini-3.1-pro,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gemini-3-flash-think,0,0.800,1.000,0.800,0.882
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",claude-sonnet-4.6-think,0,0.900,1.000,0.900,0.920
noird_g_kuang_zhengfei_2013,"Kuang Zhengfei (匡正非)",nemotron-3-nano-30b-think,0,0.900,0.900,0.810,0.941
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",deepseek-v4-pro-think,0,0.900,1.000,0.900,0.935
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",llama-4-maverick,0,0.700,1.000,0.700,0.950
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",kimi-k2.6-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",deepseek-v4-flash-think,0,0.900,1.000,0.900,0.923
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",llama-3.3-70b,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",glm-5.1-think,0,1.000,1.000,1.000,0.936
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",qwen3-32b-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.910
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",qwen3-8b-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",deepseek-v3.2-think,0,0.800,1.000,0.800,0.949
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",mistral-small-24b,0,0.000,0.000,0.000,0.817
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gemma-3-12b,0,0.800,1.000,0.800,0.886
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",llama-3.1-8b,0,0.000,0.000,0.000,0.898
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",phi-4,0,0.500,1.000,0.500,0.835
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gemma-3-4b,0,0.800,1.000,0.800,0.925
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",minimax-m2.7-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",minimax-m3-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",gemma-4-31b,0,0.900,1.000,0.900,0.943
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",claude-fable-5-think,0,0.000,0.000,0.000,0.871
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",nemotron-3-nano-30b-think,1,0.000,0.000,0.000,0.446
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",glm-4.7-think,0,0.800,1.000,0.800,0.945
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gpt-5.3,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gpt-5.5-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gpt-5.4,0,0.000,0.000,0.000,0.824
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",qwen3.7-max-think,1,0.000,0.000,0.000,0.446
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gemini-3.1-pro,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",claude-sonnet-4.6-think,0,0.000,0.000,0.000,0.926
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.440
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",step-3.7-flash-think,0,1.000,1.000,1.000,0.955
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",glm-5.2-think,1,0.000,0.000,0.000,0.446
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gemini-3-flash-think,0,1.000,1.000,1.000,0.900
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",kimi-k2.6-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",llama-4-maverick,0,0.400,1.000,0.400,0.958
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",deepseek-v3.2-think,0,0.900,1.000,0.900,0.957
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",qwen3-32b-think,1,0.000,0.000,0.000,0.404
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gemini-2.5-pro-think,0,1.000,1.000,1.000,0.915
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",minimax-m2.7-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",llama-3.3-70b,1,0.000,0.000,0.000,0.440
noird_g_yu_xingjiang_2013,"Yu Xingjiang (余行江)",qwen3.5-397b-a17b-think,0,0.000,0.000,0.000,0.768
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",glm-5.1-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",mistral-small-24b,1,0.000,0.000,0.000,0.404
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gpt-oss-20b-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",llama-3.1-8b,0,0.400,0.700,0.280,0.871
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",qwen3-8b-think,0,0.000,0.000,0.000,0.903
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gemma-3-12b,0,0.700,0.700,0.490,0.946
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",glm-5.2-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gemma-3-4b,0,0.400,1.000,0.400,0.956
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",minimax-m3-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",glm-4.7-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",nemotron-3-ultra-think,1,0.000,0.000,0.000,0.440
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",claude-fable-5-think,0,0.000,0.000,0.000,0.874
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",gemma-4-31b,0,0.800,0.700,0.560,0.942
noird_s_li_caihua_2013,"Li Caihua (黎才华)",gpt-5.4,1,0.000,0.000,0.000,0.430
noird_s_li_caihua_2013,"Li Caihua (黎才华)",gpt-5.3,1,0.000,0.000,0.000,0.430
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",step-3.7-flash-think,1,0.000,0.000,0.000,0.440
noird_s_li_caihua_2013,"Li Caihua (黎才华)",claude-opus-4.6-think,1,0.000,0.000,0.000,0.430
noird_s_li_caihua_2013,"Li Caihua (黎才华)",claude-sonnet-4.6-think,1,0.000,0.000,0.000,0.382
noird_s_li_caihua_2013,"Li Caihua (黎才华)",gpt-5.5-think,1,0.000,0.000,0.000,0.430
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",kimi-k2.7-code-think,1,0.000,0.000,0.000,0.440
noird_s_li_caihua_2013,"Li Caihua (黎才华)",deepseek-v4-pro-think,1,0.000,0.000,0.000,0.430
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",nemotron-3-nano-30b-think,0,0.000,0.000,0.000,0.823
noird_s_li_caihua_2013,"Li Caihua (黎才华)",gemini-3.1-pro,1,0.000,0.000,0.000,0.382
noird_s_li_caihua_2013,"Li Caihua (黎才华)",kimi-k2.6-think,1,0.000,0.000,0.000,0.382
noird_s_li_caihua_2013,"Li Caihua (黎才华)",deepseek-v3.2-think,0,1.000,1.000,1.000,0.954
noird_g_zhao_liang_2013,"Zhao Liang (赵亮)",qwen3.7-max-think,1,0.000,0.000,0.000,0.440
noird_s_li_caihua_2013,"Li Caihua (黎才华)",gemini-3-flash-think,0,1.000,1.000,1.000,0.928
noird_s_li_caihua_2013,"Li Caihua (黎才华)",deepseek-v4-flash-think,1,0.000,0.000,0.000,0.430
noird_s_li_caihua_2013,"Li Caihua (黎才华)",qwen3-32b-think,1,0.000,0.000,0.000,0.430
noird_s_li_caihua_2013,"Li Caihua (黎才华)",qwen3-235b-a22b-think,1,0.000,0.000,0.000,0.430
noird_s_li_caihua_2013,"Li Caihua (黎才华)",gemma-4-31b,1,0.000,0.000,0.000,0.430
noird_s_li_caihua_2013,"Li Caihua (黎才华)",llama-3.3-70b,1,0.000,0.000,0.000,0.430
